"","COMPID","PUMA.NAME","AREA","POP","DENS","UR"
"1464","3603308","Suffolk County (Central)--Brookhaven Town (West Central)",74.66,110121,1474.9665148674,"U"
"1465","3603309","Suffolk County (Central)--Islip Town (East)",107.84,101410,940.374629080119,"U"
"1466","3603310","Suffolk County (Central)--Islip Town (Northwest)",72.91,128744,1765.79344397202,"U"
"1467","3603311","Suffolk County (Southwest)--Islip Town (South)",88.91,105389,1185.34473062648,"U"
"1468","3603312","Suffolk County (Southwest)--Babylon Town (Southeast)",64.89,100567,1549.80736631222,"U"
"1469","3603313","Suffolk County (West Central)--Babylon Town (Northwest)",70.61,113036,1600.84973799745,"U"
"1470","3603701","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge",8.85,108121,12217.0621468927,"U"
"1471","3603702","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn",17.47,138360,7919.86262163709,"U"
"1472","3603703","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",24.31,115014,4731.13944878651,"U"
"1473","3603704","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",9.86,123764,12552.1298174442,"U"
"1474","3603705","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont",11.32,161372,14255.4770318021,"U"
"1475","3603706","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood",4.07,127405,31303.4398034398,"U"
"1476","3603707","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope",3.91,134257,34336.8286445013,"U"
"1477","3603708","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden",5.14,139293,27099.8054474708,"U"
"1478","3603709","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester",11.52,181404,15746.875,"U"
"1479","3603710","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose",12.58,156118,12410.0158982512,"U"
"1480","3603801","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill",7.73,198483,25676.9728331177,"U"
"1481","3603802","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem",4.37,127399,29153.0892448513,"U"
"1482","3603803","NYC-Manhattan Community District 10--Central Harlem",3.75,118665,31644,"U"
"1483","3603804","NYC-Manhattan Community District 11--East Harlem",5.99,117569,19627.5459098497,"U"
"1484","3603805","NYC-Manhattan Community District 8--Upper East Side",5.23,219920,42049.7131931166,"U"
"1485","3603806","NYC-Manhattan Community District 7--Upper West Side & West Side",7.64,193892,25378.5340314136,"U"
"1486","3603807","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District",7.96,144664,18173.8693467337,"U"
"1487","3603808","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town",4.25,151010,35531.7647058823,"U"
"1488","3603809","NYC-Manhattan Community District 3--Chinatown & Lower East Side",4.53,164937,36409.9337748344,"U"
"1489","3603810","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho",7.68,149334,19444.53125,"U"
"1490","3603901","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale",63.46,159958,2520.61140876142,"U"
"1491","3603902","NYC-Staten Island Community District 2--New Springville & South Beach",51.34,133016,2590.88430074016,"U"
"1492","3603903","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor",36.38,175756,4831.11599780099,"U"
"1493","3604001","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg",10.64,147577,13870.0187969925,"U"
"1494","3604002","NYC-Brooklyn Community District 4--Bushwick",6.55,129253,19733.2824427481,"U"
"1495","3604003","NYC-Brooklyn Community District 3--Bedford-Stuyvesant",5.95,134217,22557.4789915966,"U"
"1496","3604004","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene",8.05,118579,14730.3105590062,"U"
"1497","3604005","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",10.37,106002,10221.9864995178,"U"
"1498","3604006","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights",5.76,123018,21357.2916666667,"U"
"1499","3604007","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill",6.71,119578,17820.8643815201,"U"
"1500","3604008","NYC-Brooklyn Community District 5--East New York & Starrett City",15.3,154541,10100.7189542484,"U"
"1501","3604009","NYC-Brooklyn Community District 18--Canarsie & Flatlands",35.54,193723,5450.84411930219,"U"
"1502","3604010","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby",7.98,135648,16998.4962406015,"U"
"1503","3604011","NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate",4.42,107129,24237.3303167421,"U"
"1504","3604012","NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace",10.77,147374,13683.7511606314,"U"
"1505","3604013","NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights",10.06,121790,12106.3618290258,"U"
"1506","3604014","NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway",8.15,163547,20067.1165644172,"U"
"1507","3604015","NYC-Brooklyn Community District 14--Flatbush & Midwood",7.53,158639,21067.5962815405,"U"
"1508","3604016","NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest",11.23,147751,13156.8121104185,"U"
"1509","3604017","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach",9.6,181636,18920.4166666667,"U"
"1510","3604018","NYC-Brooklyn Community District 13--Brighton Beach & Coney Island",8.81,114698,13019.0692395006,"U"
"1511","3604101","NYC-Queens Community District 1--Astoria & Long Island City",13.23,174174,13165.0793650794,"U"
"1512","3604102","NYC-Queens Community District 3--Jackson Heights & North Corona",10.53,183339,17411.1111111111,"U"
"1513","3604103","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone",30.42,248328,8163.31360946746,"U"
"1514","3604104","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck",24.14,116852,4840.59652029826,"U"
"1515","3604105","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale",50.91,188688,3706.3052445492,"U"
"1516","3604106","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest",19.27,154017,7992.57913855734,"U"
"1517","3604107","NYC-Queens Community District 4--Elmhurst & South Corona",9.45,146141,15464.6560846561,"U"
"1518","3604108","NYC-Queens Community District 6--Forest Hills & Rego Park",7.22,111988,15510.8033240997,"U"
"1519","3604109","NYC-Queens Community District 2--Sunnyside & Woodside",15.47,133918,8656.62572721396,"U"
"1520","3604110","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village",18.97,170331,8978.9667896679,"U"
"1521","3604111","NYC-Queens Community District 9--Richmond Hill & Woodhaven",12.31,143047,11620.3899268887,"U"
"1522","3604112","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans",23.99,221519,9233.80575239683,"U"
"1523","3604113","NYC-Queens Community District 10--Howard Beach & Ozone Park",15.89,123402,7766.01636249213,"U"
"1524","3604114","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel",29.3,114978,3924.1638225256,"U"
"1525","3700100","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",3936.26,129554,32.9129681474293,"R"
"1526","3700200","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",3940.68,154168,39.1221819584437,"R"
"1527","3700300","Rockingham & Stokes Counties",2627.31,141044,53.6838058698821,"R"
"1528","3700400","Granville, Person & Caswell Counties",3493.41,123099,35.2374900169176,"R"
"1529","3700500","Franklin, Vance & Warren (West) Counties",2576.85,120854,46.8998971612628,"R"
"1530","3700600","Halifax, Hertford, Northampton & Warren (East) Counties",4642.45,107618,23.1812943596592,"R"
"1531","3700700","Northeast Albemarle Sound Region",3857.26,114631,29.7182455940227,"R"
"1532","3700800","South & West Albemarle Sound & Northern Outer Banks Regions",7494.84,103152,13.7630689914661,"R"
"1533","3700900","Nash & Edgecombe Counties--Rocky Mount City",2708.46,152392,56.265183905245,"R"
"1534","3701000","Wilson & Greene Counties--Wilson City",1642.32,102596,62.4701641580204,"R"
"1535","3701100","Johnston County",2049.46,168878,82.4012178817835,"R"
"1536","3701201","Raleigh City (South & Central)",119.69,132546,1107.41081126243,"U"
"1537","3701202","Raleigh City (North)",114.65,126058,1099.50283471435,"U"
"1538","3701203","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",227.27,101217,445.360144321732,"U"
"1539","3701204","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",480.48,109284,227.447552447552,"U"
"1540","3701205","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns",380.91,103138,270.767372870232,"U"
"1541","3701206","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town",361.67,102892,284.491387176155,"U"
"1542","3701207","Wake County (West Central)--Cary Town",146.31,125273,856.216253161096,"U"
"1543","3701208","Wake County (Southwest)--Apex & Holly Springs Towns",332.22,100585,302.766239239058,"U"
"1544","3701301","Durham County (South)--Durham City (South)",251.95,141130,560.150823576106,"U"
"1545","3701302","Durham County (North)--Durham City (North)",488.73,126457,258.746137949379,"U"
"1546","3701400","Orange County--Chapel Hill Town",1030.71,133801,129.814399782674,"U"
"1547","3701500","Chatham & Lee Counties",2427.19,121371,50.0047379891974,"R"
"1548","3701600","Alamance County--Burlington City",1098.01,151131,137.640822943325,"U"
"1549","3701701","Greensboro City (North)",146.48,131111,895.077826324413,"U"
"1550","3701702","Greensboro City (South)",114.27,109656,959.621948017852,"U"
"1551","3701703","Guilford County (North)--Summerfield Town",916.03,114591,125.095247972228,"R"
"1552","3701704","Guilford County (South)--High Point City",495.59,133048,268.463851167296,"U"
"1553","3701801","Winston-Salem City (North)",168.16,105140,625.23786869648,"U"
"1554","3701802","Winston-Salem City (South)",199.46,119268,597.954477088138,"U"
"1555","3701803","Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village",689.47,126262,183.129070155337,"U"
"1556","3701900","Davie, Yadkin & Iredell (North) Counties",2269.92,104643,46.099862550222,"R"
"1557","3702000","Caldwell & Alexander Counties",1894.73,120227,63.4533680260512,"R"
"1558","3702100","Burke & McDowell Counties",2454.55,135908,55.3698233892159,"R"
"1559","3702201","Buncombe County (Southeast)--Asheville City",474.37,120234,253.460379029028,"U"
"1560","3702202","Buncombe County (Northwest)",1226.4,118084,96.2850619699935,"R"
"1561","3702300","Haywood, Madison, Swain, Graham & Jackson (North) Counties",4869.83,108552,22.2907165137181,"R"
"1562","3702400","Jackson (South), Macon, Cherokee & Clay Counties",4194.68,106314,25.3449607598196,"R"
"1563","3702500","Henderson & Transylvania Counties",1946.63,139830,71.8318324488989,"R"
"1564","3702600","Rutherford, Cleveland (West) & Polk Counties--Shelby City",2555.74,138304,54.1150508267664,"R"
"1565","3702700","Lincoln & Cleveland (East) Counties",1495.34,126359,84.5018524215229,"R"
"1566","3702800","Catawba County--Hickory City",1032.68,154358,149.473215323237,"U"
"1567","3702900","Iredell (South)--Mooresville Town & Statesville City",767.53,134440,175.159277161805,"U"
"1568","3703001","Gaston County (Northwest)--Mount Holly City",707.25,101884,144.05655708731,"U"
"1569","3703002","Gaston County (Southeast)--Gastonia & Belmont Cities",214.85,104202,484.998836397487,"U"
"1570","3703101","Charlotte City (Central)",71.71,102680,1431.87839910752,"U"
"1571","3703102","Charlotte City (Northwest)",146.91,114270,777.823157034919,"U"
"1572","3703103","Charlotte City (Northeast)",93.72,109688,1170.3798548869,"U"
"1573","3703104","Charlotte City (South)",142.89,142196,995.143117083071,"U"
"1574","3703105","Charlotte City (Southwest)",126.56,100503,794.113463969659,"U"
"1575","3703106","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",319.72,137327,429.522707368948,"U"
"1576","3703107","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns",231.03,108544,469.826429468034,"U"
"1577","3703108","Mecklenburg County (South)--Matthews Town (South)",224.22,104420,465.703327089466,"U"
"1578","3703200","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",344.47,133261,386.858071820478,"U"
"1579","3703300","Stanley & Cabarrus (East) Counties",1615.72,105335,65.1938454682742,"R"
"1580","3703400","Rowan County",1324.45,138428,104.51734682321,"R"
"1581","3703500","Davidson County",1431.42,162878,113.787707311621,"R"
"1582","3703600","Randolph County",2026.71,141752,69.941925583828,"R"
"1583","3703700","Moore & Montgomery Counties",3081.06,116045,37.6639857711307,"R"
"1584","3703800","Harnett County",1541.01,114678,74.4174275312944,"R"
"1585","3703900","Sampson & Duplin Counties",4560.86,121936,26.7353086917818,"R"
"1586","3704000","Wayne County",1432.49,122623,85.6012956460429,"R"
"1587","3704100","Lenoir, Onslow (North) & Jones Counties",3291.2,109622,33.3076081672338,"R"
"1588","3704200","Pitt County--Greenville City",1688.61,168148,99.5777592220821,"R"
"1589","3704300","Craven County",1836.19,103505,56.3694388924893,"R"
"1590","3704400","Carteret, Beaufort & Pamlico Counties",4325.23,127372,29.4486073572966,"R"
"1591","3704500","Onslow County (South)--Jacksonville City",940.95,137798,146.445613475743,"U"
"1592","3704600","Pender & New Hanover (North) Counties",2516.27,103189,41.0087152809516,"R"
"1593","3704700","New Hanover County (South)--Wilmington City",232.56,151695,652.283281733746,"U"
"1594","3704800","Brunswick County",2193.65,107431,48.9736284275067,"R"
"1595","3704900","Columbus, Bladen & Robeson (East) Counties",5200.08,106796,20.5373763480562,"R"
"1596","3705001","Cumberland County (Central)--Fayetteville City (Central & East)",140.62,108760,773.431944246906,"U"
"1597","3705002","Cumberland County (East)--Hope Mills & Spring Lake Towns",1299.25,104885,80.7273426977102,"R"
"1598","3705003","Cumberland County (West)--Fayetteville City (West)",249.62,105786,423.78815800016,"U"
"1599","3705100","Robeson County (West)--Lumberton City",1950.47,120660,61.8620127456459,"R"
"1600","3705200","Hoke, Richmond & Scotland Counties",3065.02,129748,42.3318608035184,"R"
"1601","3705300","Union (East) & Anson Counties--Monroe City",2673.51,116845,43.7047177680278,"R"
"1602","3705400","Union County (West)--Indian Trail & Stallings Towns",338.57,111395,329.016156186313,"U"
"1603","3800100","West North Dakota--Minot City",78763.2,174685,2.21785046823897,"R"
"1604","3800200","East Central North Dakota--Jamestown City",51291.67,124417,2.42567652798203,"R"
"1605","3800300","South Central North Dakota--Bismarck City",21725.07,119563,5.50345752625883,"R"
"1606","3800400","Northeast North Dakota--Grand Forks City",22360.12,104148,4.65775675622492,"R"
"1607","3800500","Cass County--Fargo City",4571.17,149778,32.765790815043,"R"
"1608","3900100","Defiance, Williams, Henry & Paulding Counties",4312,124508,28.8747680890538,"R"
"1609","3900200","Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City",2395.2,113113,47.2248663994656,"R"
"1610","3900300","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities",486.21,152558,313.769770263878,"U"
"1611","3900400","Toledo City (West)",111.7,133507,1195.22829006267,"U"
"1612","3900500","Toledo City (East)",95.13,146764,1542.77304740881,"U"
"1613","3900600","Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City",1103.44,105487,95.5983107373305,"R"
"1614","3900700","Erie & Sandusky Counties",1709.42,138023,80.7425910542757,"R"
